id,latitude,longitude,bedrooms,beds,price,host_is_superhost,number_of_reviews,review_scores_rating,instant_bookable,minimum_minimum_nights,calculated_host_listings_count,bathrooms,wifi,hot tub,kitchen,tv,coffee,washer,dryer,backyard,pets allowed,workspace,pool,fire pit,bbq,ac,free parking,dishwasher,gym,self check-in,stove,view,patio,crib,total_amenities,rho,theta,downtown,long_stays_only,log_price,max_guests,bedroom_and_bath,baths_per_bedroom,max_guests_sq,max_guests_cu,bathrooms_sq,bathrooms_cu,beds_sq,beds_cu,bedrooms_sq,bedrooms_cu,bedroom_and_bath_sq,bedroom_and_bath_cu,baths_per_bedroom_sq,baths_per_bedroom_cu,three_plus_listings,listing_type_apt,listing_type_guest_suite,listing_type_house,listing_type_private_room,listing_type,listing_type_apt_max_guests,listing_type_guest_suite_max_guests,listing_type_house_max_guests,listing_type_private_room_max_guests,listing_type_apt_bedrooms,listing_type_guest_suite_bedrooms,listing_type_house_bedrooms,listing_type_private_room_bedrooms,listing_type_apt_bathrooms,listing_type_guest_suite_bathrooms,listing_type_house_bathrooms,listing_type_private_room_bathrooms,listing_type_apt_ac,listing_type_guest_suite_ac,listing_type_house_ac,listing_type_private_room_ac,listing_type_apt_kitchen,listing_type_guest_suite_kitchen,listing_type_house_kitchen,listing_type_private_room_kitchen,listing_type_apt_pets allowed,listing_type_guest_suite_pets allowed,listing_type_house_pets allowed,listing_type_private_room_pets allowed,listing_type_apt_downtown,listing_type_guest_suite_downtown,listing_type_house_downtown,listing_type_private_room_downtown,no_reviews_flag
539134036384619154,45.68754959106445,-111.05628204345705,1,1.0,297.0,1,14,5.0,0,2,1,1.0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,16,120.08684344653186,2.7513052225992896,1,0,2.4727564493172123,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0,0,0,1,0,house,0,0,2,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
857156742828182448,45.6453225,-111.0429906,3,3.0,250.0,0,0,0.0,0,30,1,3.0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,120.0584908597501,2.7515883747286725,0,1,2.3979400086720375,5,6.0,1.0,25,125,9.0,27.0,9.0,27.0,9,27,36.0,216.0,1.0,1.0,0,0,0,1,0,house,0,0,5,0,0,0,3,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
52517800,45.64779,-111.04087,4,5.0,299.0,0,14,4.93,0,3,1,4.0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,17,120.05746766545178,2.751562650006196,0,0,2.4756711883244296,6,8.0,1.0,36,216,16.0,64.0,25.0,125.0,16,64,64.0,512.0,1.0,1.0,0,0,0,1,0,house,0,0,6,0,0,0,4,0,0.0,0.0,4.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
892145093324142187,45.67564,-111.0344,2,2.0,197.0,0,8,4.13,1,1,3,1.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,120.06207591396046,2.751327618267355,1,0,2.294466226161593,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
923954523580489747,45.6800813542126,-111.02259255996682,2,2.0,315.0,0,0,0.0,1,3,2,2.0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,14,120.05284624390995,2.7512559885850045,1,0,2.4983105537896004,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,1,0,0,0,apt,4,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
42563510,45.67899,-111.02318,2,2.0,194.0,1,53,4.92,1,2,12,2.0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,12,120.05297424359173,2.7512662572556685,1,0,2.287801729930226,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43928924,45.6781,-111.03002,2,2.0,216.0,1,69,4.88,0,1,4,1.0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,12,120.05896118495444,2.751294790003841,1,0,2.3344537511509307,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43624070,45.66105,-111.03419,2,2.0,215.0,1,74,4.95,0,3,1,2.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,14,120.05633192821861,2.751439341333869,1,0,2.3324384599156054,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
736332896057735534,45.68199,-111.03624,1,2.0,327.0,0,8,5.0,0,3,1,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,14,120.06619342553383,2.7512845375747346,1,0,2.514547752660286,3,2.0,1.0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0,0,1,0,0,guest_suite,0,3,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
45179305,45.67728,-111.03355,2,2.0,311.0,1,54,4.96,1,3,1,1.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,12,120.06191375203422,2.751312292390892,1,0,2.4927603890268375,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
752850020109878238,45.66109,-111.03294,3,4.0,215.0,1,29,4.93,1,1,1,1.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,15,120.0551910790687,2.7514350732402613,1,0,2.3324384599156054,6,4.0,0.3333333333333333,36,216,1.0,1.0,16.0,64.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0,1,0,0,0,apt,6,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
52809552,45.68158,-111.02817,1,1.0,229.0,1,11,5.0,0,4,22,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,15,120.05857439119166,2.7512621213875286,1,0,2.359835482339888,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,1,0,0,1,0,house,0,0,2,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12230563,45.68685,-111.03176,0,2.0,150.0,0,1,5.0,0,2,1,1.0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,8,120.06389961857853,2.751232906657737,1,0,2.1760912590556813,2,1.0,1.0,4,8,1.0,1.0,4.0,8.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1,0,house,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38379009,45.68676,-111.03931,2,2.0,220.0,0,40,4.65,1,3,13,1.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,14,120.07084743839239,2.751257526821981,1,0,2.342422680822206,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,1,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
787608442615732699,45.67585,-111.03494,2,3.0,191.0,0,22,4.14,1,1,3,1.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,120.06265520146594,2.7513277117549895,1,0,2.2810333672477277,6,3.0,0.5,36,216,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,1,1,0,0,0,apt,6,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11379100,45.68182,-111.02832,0,1.0,146.0,1,123,4.8,0,4,22,1.0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,11,120.05880442739216,2.751260748111428,1,0,2.164352855784437,2,1.0,1.0,4,8,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1,0,0,1,0,house,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16135754,45.67949,-111.02221,2,3.0,313.0,1,62,4.98,0,3,3,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,15,120.05226745024102,2.751259331372049,1,0,2.4955443375464483,6,4.0,1.0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,6,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40202339,45.67773,-111.0346,1,2.0,285.0,1,52,5.0,0,3,1,1.0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,18,120.06305599605942,2.751312153372268,1,0,2.45484486000851,4,2.0,1.0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0,0,0,1,0,house,0,0,4,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52537069,45.68326,-111.04303,3,4.0,299.0,1,51,4.84,1,1,3,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,10,120.07295597181114,2.7512962715121096,1,0,2.4756711883244296,6,4.0,0.3333333333333333,36,216,1.0,1.0,16.0,64.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,1,1,0,0,0,apt,6,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42690670,45.68477,-111.03245,2,2.0,300.0,1,109,4.97,0,2,1,2.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,15,120.0637462473806,2.751251114367215,1,0,2.4771212547196626,3,4.0,1.0,9,27,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,0,1,0,0,guest_suite,0,3,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17606899,45.70696,-111.01901,2,3.0,233.0,1,26,4.92,1,1,12,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,12,120.05976334235254,2.7510375971440695,0,0,2.367355921026019,4,4.0,1.0,16,64,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12675495,45.66816,-111.03438,3,5.0,169.0,1,429,4.93,0,2,2,1.0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,14,120.05921197380066,2.7513851728442535,1,0,2.2278867046136734,6,4.0,0.3333333333333333,36,216,1.0,1.0,25.0,125.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
850060899218507018,45.6841905,-111.0253778,2,2.0,149.0,0,1,5.0,0,30,1,1.5,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,12,120.05698554133792,2.75123316378418,1,1,2.173186268412274,3,3.5,0.75,9,27,2.25,3.375,4.0,8.0,4,8,12.25,42.875,0.5625,0.421875,0,0,0,1,0,house,0,0,3,0,0,0,2,0,0.0,0.0,1.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50306115,45.684452,-111.03921,3,3.0,250.0,1,18,4.72,1,1,26,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,11,120.06987678832856,2.7512749862060133,1,0,2.3979400086720375,5,5.0,0.6666666666666666,25,125,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,1,0,0,1,0,house,0,0,5,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49748930,45.683002,-111.10436,1,1.0,220.0,1,23,5.0,1,1,26,1.0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,12,120.12957788463925,2.7514924959946483,0,0,2.342422680822206,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,1,0,0,1,0,house,0,0,2,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
681837303455762227,45.685635,-111.0458,2,3.0,300.0,1,2,5.0,1,1,26,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,14,120.07642126160002,2.751286756654011,1,0,2.4771212547196626,4,4.0,1.0,16,64,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
18428989,45.70604,-111.02771,3,4.0,109.0,1,5,5.0,1,30,12,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,12,120.06745804057692,2.751072267880073,0,1,2.037426497940624,4,5.0,0.6666666666666666,16,64,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,1,1,0,0,0,apt,4,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584735995482174605,45.6884,-111.04387,2,3.0,275.0,0,3,5.0,1,1,13,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,120.0756884599747,2.7512593459302925,1,0,2.439332693830263,4,3.0,0.5,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51169010,45.68446,-111.02392,1,1.0,333.0,1,24,4.96,0,2,1,1.5,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,16,120.05573996131132,2.751226467315609,1,0,2.5224442335063197,4,2.5,1.5,16,64,2.25,3.375,1.0,1.0,1,1,6.25,15.625,2.25,3.375,0,0,1,0,0,guest_suite,0,4,0,0,0,1,0,0,0.0,1.5,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53611532,45.68934,-111.04311,2,3.0,219.0,1,40,4.95,1,3,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,11,120.0753432978965,2.7512496980476273,1,0,2.3404441148401185,4,3.0,0.5,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41080693,45.68641,-111.10851,2,2.0,250.0,1,47,4.96,0,2,1,2.5,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,14,120.1347121073181,2.7514793957515695,0,0,2.3979400086720375,4,4.5,1.25,16,64,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
744109164283136186,45.69155,-111.07119,2,2.0,100.0,1,7,4.86,0,30,1,2.0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,11,120.10215230968429,2.7513216437722976,0,1,2.0,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
710864131003324555,45.70208,-111.09074,3,3.0,341.0,1,25,4.92,0,1,7,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,16,120.12423831214913,2.7513024917386684,0,0,2.5327543789924976,8,5.0,0.6666666666666666,64,512,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,1,1,0,0,0,apt,8,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
650129471158078513,45.70271,-111.07377,4,4.0,329.0,1,39,4.97,0,1,1,2.5,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,17,120.10878437215574,2.751243886744428,0,0,2.5171958979499744,7,6.5,0.625,49,343,6.25,15.625,16.0,64.0,16,64,42.25,274.625,0.390625,0.244140625,0,0,0,1,0,house,0,0,7,0,0,0,4,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18723425,45.68764,-111.09028,3,4.0,130.0,1,19,4.83,0,19,1,2.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10,120.11831983193905,2.7514122092507525,0,0,2.113943352306837,6,5.0,0.6666666666666666,36,216,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48979458,45.71233,-111.07847,2,2.0,300.0,1,22,4.95,1,2,1,2.0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,13,120.11679154710136,2.751184711441909,0,0,2.4771212547196626,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
670180153402811011,45.690875,-111.1059493,3,4.0,194.0,1,37,4.73,1,2,1,2.5,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,14,120.13404192034744,2.75143691534139,0,0,2.287801729930226,8,5.5,0.8333333333333334,64,512,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0,0,0,1,0,house,0,0,8,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39028561,45.66400909423828,-111.03108215332033,2,4.0,265.0,1,145,4.95,1,2,1,2.0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,12,120.05458313074116,2.7514067001098526,1,0,2.423245873936808,6,4.0,1.0,36,216,4.0,8.0,16.0,64.0,4,8,16.0,64.0,1.0,1.0,0,0,1,0,0,guest_suite,0,6,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53493470,45.678993,-111.022896,2,3.0,254.0,1,76,5.0,0,2,1,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,12,120.05271274619689,2.7512653340479187,1,0,2.404833716619938,5,4.0,1.0,25,125,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0,1,0,0,0,apt,5,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33241999,45.6779,-111.02176,2,2.0,229.0,1,24,4.67,1,1,12,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,13,120.05124631551146,2.751270153253214,1,0,2.359835482339888,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
902924566293075399,45.6901827,-111.1061077,2,2.0,261.0,0,1,5.0,1,1,1,2.0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,9,120.13392511444626,2.7514427464852855,0,0,2.416640507338281,3,4.0,1.0,9,27,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,0,0,1,0,house,0,0,3,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
705082802450406622,45.68687,-111.04434,2,3.0,232.0,1,21,4.9,1,1,5,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,14,120.07554095831715,2.751272618827717,1,0,2.3654879848909,6,4.0,1.0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,6,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14041374,45.65439,-111.03909,5,6.0,400.0,0,8,5.0,0,3,1,3.5,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,14,120.05833096582761,2.751506168217471,0,0,2.6020599913279625,9,8.5,0.7,81,729,12.25,42.875,36.0,216.0,25,125,72.25,614.125,0.48999999999999994,0.3429999999999999,0,0,0,1,0,house,0,0,9,0,0,0,5,0,0.0,0.0,3.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
638572493569566532,45.67052,-111.00575,2,2.0,428.0,1,5,5.0,0,2,2,2.5,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,15,120.03363249578386,2.751276262640184,0,0,2.6314437690131722,4,4.5,1.25,16,64,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8131484,45.67359,-111.05386,1,2.0,165.0,1,190,4.91,1,3,1,1.0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,12,120.07929315409754,2.751405059542232,1,0,2.2174839442139063,4,2.0,1.0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0,1,0,0,0,apt,4,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
753638881457290583,45.68315,-111.0256,2,2.0,279.0,1,22,5.0,1,3,2,2.0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,15,120.05679509833044,2.751241882802087,1,0,2.4456042032735974,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
670436576549277803,45.68321,-111.03567,2,2.0,399.0,0,12,5.0,0,2,1,2.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,14,120.06613047921965,2.7512733344493796,1,0,2.6009728956867484,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36097634,45.68864,-111.04161,2,3.0,203.0,0,41,4.83,1,3,2,2.0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,10,120.0736897760775,2.751250335877941,1,0,2.307496037913213,6,4.0,1.0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0,1,0,0,0,apt,6,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
22031083,45.70629,-111.01963,2,2.0,300.0,1,15,4.87,1,1,26,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,12,120.06008158793246,2.7510447234315962,0,0,2.4771212547196626,6,4.0,1.0,36,216,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,1,0,0,1,0,house,0,0,6,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1950545,45.68563,-111.03118,1,2.0,198.0,1,36,4.74,0,3,22,1.5,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,15,120.06289901834496,2.751240465361336,1,0,2.296665190261531,4,2.5,1.5,16,64,2.25,3.375,4.0,8.0,1,1,6.25,15.625,2.25,3.375,1,0,0,1,0,house,0,0,4,0,0,0,1,0,0.0,0.0,1.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
868764892737614986,45.7066366,-111.0388507,3,3.0,545.0,1,5,5.0,0,2,7,4.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.0779871336181,2.7511029916128673,0,0,2.7363965022766426,6,7.0,1.3333333333333333,36,216,16.0,64.0,9.0,27.0,9,27,49.0,343.0,1.7777777777777777,2.3703703703703702,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,4.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45825187,45.67761,-111.04702,1,1.0,213.0,1,120,4.98,0,2,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,12,120.07449648527577,2.751352429522229,1,0,2.3283796034387376,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0,1,0,0,0,apt,2,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
