bedrooms,beds,price,log_price,instant_bookable,bathrooms,wifi,hot tub,kitchen,tv,coffee,washer,dryer,backyard,pets allowed,workspace,pool,fire pit,bbq,ac,free parking,dishwasher,gym,self check-in,stove,view,patio,crib,total_amenities,rho,theta,downtown,long_stays_only,max_guests,bedroom_and_bath,baths_per_bedroom,max_guests_sq,bathrooms_sq,beds_sq,bedrooms_sq,bedroom_and_bath_sq,baths_per_bedroom_sq,listing_type_apt_max_guests,listing_type_guest_suite_max_guests,listing_type_house_max_guests,listing_type_private_room_max_guests,listing_type_apt,listing_type_guest_suite,listing_type_house,listing_type_private_room,listing_type_apt_bedrooms,listing_type_guest_suite_bedrooms,listing_type_house_bedrooms,listing_type_private_room_bedrooms,listing_type_apt_bathrooms,listing_type_guest_suite_bathrooms,listing_type_house_bathrooms,listing_type_private_room_bathrooms,listing_type_apt_ac,listing_type_guest_suite_ac,listing_type_house_ac,listing_type_private_room_ac,listing_type_apt_kitchen,listing_type_guest_suite_kitchen,listing_type_house_kitchen,listing_type_private_room_kitchen,listing_type_apt_pets allowed,listing_type_guest_suite_pets allowed,listing_type_house_pets allowed,listing_type_private_room_pets allowed,listing_type_apt_downtown,listing_type_guest_suite_downtown,listing_type_house_downtown,max_guests_sq,max_guests_cu,bathrooms_sq,bathrooms_cu,beds_sq,beds_cu,bedrooms_sq,bedrooms_cu,bedroom_and_bath_sq,bedroom_and_bath_cu,baths_per_bedroom_sq,baths_per_bedroom_cu,listing_type_private_room_downtown
2,3.0,200.0,2.3010299956639813,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,12,120.0757094816204,2.751269864259079,1,0,5,3.0,0.5,25,1.0,9.0,4,9.0,0.25,5,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,125,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
3,3.0,150.0,2.1760912590556813,0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,17,120.11555203461371,2.751406513327462,0,1,7,6.0,1.0,49,9.0,9.0,9,36.0,1.0,0,0,7,0,0,0,1,0,0,0,3,0,0.0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,49,343,9.0,27.0,9.0,27.0,9,27,36.0,216.0,1.0,1.0,0
2,3.0,169.0,2.2278867046136734,1,1.0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8,120.06248648311178,2.7513116429886213,1,0,4,3.0,0.5,16,1.0,9.0,4,9.0,0.25,0,4,0,0,0,1,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,175.0,2.2430380486862944,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,13,120.12793839144372,2.751295450136355,0,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,4.0,169.0,2.2278867046136734,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,16,120.09570144767255,2.751109739586932,0,0,6,3.0,0.5,36,1.0,16.0,4,9.0,0.25,6,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,1.0,1.0,16.0,64.0,4,8,9.0,27.0,0.25,0.125,0
3,3.0,270.0,2.4313637641589874,1,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,16,120.14317350606348,2.7514636537498722,0,0,6,5.0,0.6666666666666666,36,4.0,9.0,9,25.0,0.4444444444444444,6,0,0,0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
1,2.0,143.0,2.155336037465062,1,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,120.06261093879726,2.751322696758995,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,0,4,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
3,4.0,295.0,2.469822015978163,0,3.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,19,120.0435323961891,2.751010218252939,0,1,6,6.0,1.0,36,9.0,16.0,9,36.0,1.0,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,36,216,9.0,27.0,16.0,64.0,9,27,36.0,216.0,1.0,1.0,0
0,1.0,88.0,1.9444826721501687,0,1.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,120.05710018881878,2.7515578750901923,0,1,1,1.0,1.0,1,1.0,1.0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0
0,3.0,121.0,2.0827853703164503,0,2.0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,120.05863543934996,2.7515641484889786,0,1,1,2.0,1.0,1,4.0,9.0,0,4.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4.0,8.0,9.0,27.0,0,0,4.0,8.0,1.0,1.0,0
0,3.0,107.0,2.0293837776852097,0,1.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,11,120.05825668683856,2.751557018762439,0,1,1,1.0,1.0,1,1.0,9.0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.0,1.0,9.0,27.0,0,0,1.0,1.0,1.0,1.0,0
2,2.0,169.0,2.2278867046136734,0,1.0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,14,120.057362316576,2.7514427806733495,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
1,2.0,204.0,2.3096301674258988,0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,15,120.05989707535866,2.7512688418826814,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,0,4,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,112.0,2.0492180226701815,1,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6,120.06049012509304,2.7513336949499267,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,185.0,2.2671717284030137,1,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,14,120.07789127663759,2.7513301099073417,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,176.0,2.24551266781415,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,11,120.08116301811465,2.7512423060954543,0,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
0,1.0,136.0,2.1335389083702174,0,1.0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,10,120.07477132582764,2.75130330177093,1,0,2,1.0,1.0,4,1.0,1.0,0,1.0,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0
1,2.0,208.0,2.3180633349627615,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,13,120.07284517484293,2.7513147133722335,1,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,206.0,2.3138672203691533,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,14,120.0753357703671,2.7513525130262386,1,0,4,2.0,1.0,16,1.0,1.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,208.0,2.3180633349627615,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,13,120.06835191724237,2.7512671063037955,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
0,1.0,95.0,1.9777236052888478,0,1.0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,11,120.05890354163036,2.7512475776856715,1,1,2,1.0,1.0,4,1.0,1.0,0,1.0,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0
1,2.0,153.0,2.184691430817599,1,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,15,120.0697716057368,2.7512753642700196,1,0,2,2.0,1.0,4,1.0,4.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,252.0,2.401400540781544,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,11,120.0663883630727,2.7512751187418854,1,0,4,3.0,0.5,16,1.0,9.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
2,3.0,201.0,2.303196057420489,0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,11,120.06828894081774,2.7512618181455943,1,0,4,3.0,0.5,16,1.0,9.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
1,1.0,111.0,2.0453229787866576,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,12,120.07372454482886,2.75136547130494,1,1,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,159.0,2.2013971243204513,1,1.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,12,120.06611687687148,2.7513083943260193,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,0,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,3.0,192.0,2.2833012287035497,0,1.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,15,120.07465133869097,2.751348637507762,1,0,4,2.0,1.0,16,1.0,9.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,9.0,27.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,88.0,1.9444826721501687,0,1.0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,11,120.07112792643952,2.7512684843797652,1,0,4,2.0,1.0,16,1.0,1.0,1,4.0,1.0,0,4,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,64,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,185.0,2.2671717284030137,1,1.0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,15,120.07816249830482,2.7513252758480373,1,0,5,3.0,0.5,25,1.0,9.0,4,9.0,0.25,5,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,125,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
1,1.0,205.0,2.311753861055754,1,1.0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,10,120.1274685133729,2.75148682415855,0,0,4,2.0,1.0,16,1.0,1.0,1,4.0,1.0,0,4,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16,64,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,155.0,2.1903316981702914,0,1.5,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,14,120.1343933326281,2.75147884468662,0,0,3,2.5,1.5,9,2.25,4.0,1,6.25,2.25,3,0,0,0,1,0,0,0,1,0,0,0,1.5,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,27,2.25,3.375,4.0,8.0,1,1,6.25,15.625,2.25,3.375,0
1,3.0,188.0,2.27415784926368,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,12,120.1200315292999,2.751301407010345,0,0,5,2.0,1.0,25,1.0,9.0,1,4.0,1.0,5,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,125,1.0,1.0,9.0,27.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,227.0,2.3560258571931225,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,14,120.1183207795168,2.751194902045083,0,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,0,4,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,140.0,2.146128035678238,1,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,8,120.07464522914724,2.7513563797170413,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,211.0,2.3242824552976926,1,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,12,120.08397107072703,2.751621002529969,0,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
3,3.0,244.0,2.387389826338729,0,2.5,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,16,120.14140478727559,2.7515004116060275,0,0,6,5.5,0.8333333333333334,36,6.25,9.0,9,30.25,0.6944444444444445,6,0,0,0,1,0,0,0,3,0,0,0,2.5,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
1,1.0,122.0,2.0863598306747484,1,1.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,9,120.07328263859517,2.7513479587529397,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,196.0,2.292256071356476,1,2.5,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,11,120.08363974504853,2.751641800941982,0,0,3,4.5,1.25,9,6.25,4.0,4,20.25,1.5625,3,0,0,0,1,0,0,0,2,0,0,0,2.5,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,27,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0
1,2.0,160.0,2.2041199826559246,1,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,9,120.07208380046131,2.7513178683494086,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,88.0,1.9444826721501687,0,1.0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,11,120.12457897980558,2.751503860632492,0,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,137.0,2.1367205671564067,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,12,120.08266236882075,2.7513966090990656,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,4,0,0,0,1,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,3.0,207.0,2.315970345456918,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.13420260497048,2.7515965423273596,0,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,105.0,2.0211892990699383,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,9,120.0806281923246,2.751339936017905,1,0,3,3.0,0.5,9,1.0,4.0,4,9.0,0.25,3,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,27,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,3.0,211.0,2.3242824552976926,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.13390490524645,2.7515791439506305,0,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
2,4.0,217.0,2.3364597338485296,0,2.0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,15,120.08492560477104,2.751628015081865,0,0,6,4.0,1.0,36,4.0,16.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,4.0,8.0,16.0,64.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,225.0,2.3521825181113627,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,14,120.08734778419665,2.751546091738242,0,0,6,4.0,1.0,36,4.0,4.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
1,1.0,165.0,2.2174839442139063,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,11,120.06957718705812,2.751197003361221,0,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,299.0,2.4756711883244296,0,2.5,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,18,120.03467303373846,2.751291540091314,0,0,4,4.5,1.25,16,6.25,4.0,4,20.25,1.5625,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,64,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0
2,4.0,180.0,2.255272505103306,1,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,12,120.06836719713732,2.751275775373153,1,0,4,3.0,0.5,16,1.0,16.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,16.0,64.0,4,8,9.0,27.0,0.25,0.125,0
1,1.0,165.0,2.2174839442139063,0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,12,120.08225221649118,2.751189533881526,0,0,4,2.0,1.0,16,1.0,1.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,180.0,2.255272505103306,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,14,120.08132937963087,2.7511753847724085,0,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,195.0,2.290034611362518,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,12,120.12324658748197,2.7515053163644994,0,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,3.0,198.0,2.296665190261531,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,13,120.07949869134863,2.751182888906744,0,0,3,2.0,1.0,9,1.0,9.0,1,4.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,27,1.0,1.0,9.0,27.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,198.0,2.296665190261531,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,13,120.0794016990333,2.751175442175801,0,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,218.0,2.3384564936046046,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,12,120.08607081911916,2.7515406396656164,0,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
1,1.0,245.0,2.3891660843645326,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,12,120.07139823375924,2.751283369456562,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
